researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,auc,log_reduction_auc
YD,14,MC13-58,1,125,EC,1,1,9936,0.33796538993752184
YD,14,MC13-58,1,125,EC,1,2,9360,0.36390112403192154
YD,14,MC13-58,1,125,PA,1,1,405708,0.27735117639719203
YD,14,MC13-58,1,125,PA,1,2,366480,0.3215144691037652
YD,14,MC13-58,1,125,SA,1,1,929628,-0.04515743588532239
YD,14,MC13-58,1,125,SA,1,2,975792,-0.06620549311817685
YD,14,MC13-58,1,250,EC,1,1,9312,0.36613400546421354
YD,14,MC13-58,1,250,EC,1,2,8472,0.40719102567059823
YD,14,MC13-58,1,250,PA,1,1,348480,0.3433868897961115
YD,14,MC13-58,1,250,PA,1,2,348768,0.34302811696950936
YD,14,MC13-58,1,250,SA,1,1,859644,-0.011166876184699765
YD,14,MC13-58,1,250,SA,1,2,854220,-0.008417975298329328
YD,14,MC13-58,1,500,EC,1,1,10104,0.33068363522275246
YD,14,MC13-58,1,500,EC,1,2,10032,0.3337894492833856
YD,14,MC13-58,1,500,PA,1,1,377471.99999999994,0.30868000567212606
YD,14,MC13-58,1,500,PA,1,2,334692.00000000006,0.3609194161455596
YD,14,MC13-58,1,500,SA,1,1,780444,0.030810013984694264
YD,14,MC13-58,1,500,SA,1,2,776424,0.03305280874612472
YD,14,MC13-58,1,1000,EC,1,1,11544,0.27282065468458905
YD,14,MC13-58,1,1000,EC,1,2,11976,0.2568651854350309
YD,14,MC13-58,1,1000,PA,1,1,219660,0.5438137686066177
YD,14,MC13-58,1,1000,PA,1,2,232428,0.5192763026689587
YD,14,MC13-58,1,1000,SA,1,1,673403.9999999999,0.09487606836681496
YD,14,MC13-58,1,1000,SA,1,2,689232,0.08478632724256861
YD,14,MC13-58,2,0,EC,1,1,22080,-0.008822096287134498
YD,14,MC13-58,2,0,EC,1,2,18624,0.06510400980023232
YD,14,MC13-58,2,0,PA,1,1,733032,0.020441813994545314
YD,14,MC13-58,2,0,PA,1,2,732384,0.020825899936852684
YD,14,MC13-58,2,0,SA,1,1,923100,-0.04209699084409574
YD,14,MC13-58,2,0,SA,1,2,984924,-0.07025096006592393
YD,14,MC13-58,2,15.625,EC,1,1,14040,0.18780986497624033
YD,14,MC13-58,2,15.625,EC,1,2,14808,0.1646805670251791
YD,14,MC13-58,2,15.625,PA,1,1,570684,0.12916905126311537
YD,14,MC13-58,2,15.625,PA,1,2,525708,0.1648201618949889
YD,14,MC13-58,2,15.625,SA,1,1,1012644,-0.08230503369814045
YD,14,MC13-58,2,15.625,SA,1,2,1003176,-0.07822537341919274
YD,14,MC13-58,2,31.25,EC,1,1,10896,0.29790987820131687
YD,14,MC13-58,2,31.25,EC,1,2,11232,0.28471987798429677
YD,14,MC13-58,2,31.25,PA,1,1,479532,0.20474715417593164
YD,14,MC13-58,2,31.25,PA,1,2,486384,0.19858546784478034
YD,14,MC13-58,2,31.25,SA,1,1,1033536,-0.09117384839621233
YD,14,MC13-58,2,31.25,SA,1,2,1087584,-0.11331104971297508
YD,14,MC13-58,2,62.5,EC,1,1,10248,0.32453785603339685
YD,14,MC13-58,2,62.5,EC,1,2,10944,0.2960008883939858
YD,14,MC13-58,2,62.5,PA,1,1,410628,0.27211618805180526
YD,14,MC13-58,2,62.5,PA,1,2,426864,0.2552752181805414
YD,14,MC13-58,2,62.5,SA,1,1,982908,-0.06936110973131678
YD,14,MC13-58,2,62.5,SA,1,2,1048020,-0.09721781050823086
YD,14,MC13-58,2,125,EC,1,1,9096,0.3763265210903484
YD,14,MC13-58,2,125,EC,1,2,9048,0.3786243808526279
YD,14,MC13-58,2,125,PA,1,1,395196,0.28875220767158416
YD,14,MC13-58,2,125,PA,1,2,400668,0.2827800896875984
YD,14,MC13-58,2,125,SA,1,1,902040,-0.03207403617069475
YD,14,MC13-58,2,125,SA,1,2,949668,-0.05442004414642359
YD,14,MC13-58,2,250,EC,1,1,9288,0.36725476603950935
YD,14,MC13-58,2,250,EC,1,2,10824,0.3007891891804602
YD,14,MC13-58,2,250,PA,1,1,337428.00000000006,0.3573836300782393
YD,14,MC13-58,2,250,PA,1,2,345048,0.34768523342141705
YD,14,MC13-58,2,250,SA,1,1,752892,0.04641907763811025
YD,14,MC13-58,2,250,SA,1,2,750108.0000000001,0.04802796282826393
YD,14,MC13-58,2,500,EC,1,1,9336,0.365016129732713
YD,14,MC13-58,2,500,EC,1,2,8400,0.41089768670814514
YD,14,MC13-58,2,500,PA,1,1,337427.99999999994,0.3573836300782394
YD,14,MC13-58,2,500,PA,1,2,327900,0.36982333120242716
YD,14,MC13-58,2,500,SA,1,1,565860,0.17044276488580157
YD,14,MC13-58,2,500,SA,1,2,557640,0.1767978415965319
YD,14,MC13-58,2,1000,EC,1,1,11184,0.2865798143684206
YD,14,MC13-58,2,1000,EC,1,2,8880,0.38676400699142577
YD,14,MC13-58,2,1000,PA,1,1,219060,0.5450016645384214
YD,14,MC13-58,2,1000,PA,1,2,213516,0.5561343230711704
YD,14,MC13-58,2,1000,SA,1,1,349584,0.3796002127931675
YD,14,MC13-58,2,1000,SA,1,2,394404,0.32721044926683723
YD,14,MC13-58,3,0,EC,1,1,21360,0.005575724413507973
YD,14,MC13-58,3,0,EC,1,2,20568,0.02198490913522258
YD,14,MC13-58,3,0,PA,1,1,751236,0.009788356277836044
YD,14,MC13-58,3,0,PA,1,2,770304.0000000001,-0.0010974051801378064
YD,14,MC13-58,3,0,SA,1,1,1002816,-0.07806949441751806
YD,14,MC13-58,3,0,SA,1,2,942360,-0.0510650833769223
YD,14,MC13-58,3,15.625,EC,1,1,13824,0.19454324763520872
YD,14,MC13-58,3,15.625,EC,1,2,14136,0.18485043627131914
YD,14,MC13-58,3,15.625,PA,1,1,600288,0.10720508615155547
YD,14,MC13-58,3,15.625,PA,1,2,582444,0.12031057209668032
YD,14,MC13-58,3,15.625,SA,1,1,757140.0000000001,0.04397556938668656
YD,14,MC13-58,3,15.625,SA,1,2,747636,0.049461554862825705
YD,14,MC13-58,3,31.25,EC,1,1,9432,0.36057318068299404
YD,14,MC13-58,3,31.25,EC,1,2,10632,0.3085620048353512
YD,14,MC13-58,3,31.25,PA,1,1,469524,0.2139069514801622
YD,14,MC13-58,3,31.25,PA,1,2,467964,0.2153523033504679
YD,14,MC13-58,3,31.25,SA,1,1,557040,0.17726537795550143
YD,14,MC13-58,3,31.25,SA,1,2,545328,0.18649396290694922
YD,14,MC13-58,3,62.5,EC,1,1,8280,0.4171466359851467
YD,14,MC13-58,3,62.5,EC,1,2,9384,0.36278897366255397
YD,14,MC13-58,3,62.5,PA,1,1,443400,0.23876905909332308
YD,14,MC13-58,3,62.5,PA,1,2,459564,0.22321874703244146
YD,14,MC13-58,3,62.5,SA,1,1,225108,0.5707608306750693
YD,14,MC13-58,3,62.5,SA,1,2,221748,0.5772920486108318
YD,14,MC13-58,3,125,EC,1,1,8640,0.39866323029113354
YD,14,MC13-58,3,125,EC,1,2,9816,0.343242423051079
YD,14,MC13-58,3,125,PA,1,1,399060,0.2845265496539982
YD,14,MC13-58,3,125,PA,1,2,403548,0.279669548602276
YD,14,MC13-58,3,125,SA,1,1,39552,1.325983311050322
YD,14,MC13-58,3,125,SA,1,2,33720,1.3952641941703203
YD,14,MC13-58,3,250,EC,1,1,17856,0.08339279551254204
YD,14,MC13-58,3,250,EC,1,2,20184,0.03016973526050861
YD,14,MC13-58,3,250,PA,1,1,349872,0.3416555602676173
YD,14,MC13-58,3,250,PA,1,2,362591.99999999994,0.32614653000469906
YD,14,MC13-58,3,250,SA,1,1,1608,2.716865715710593
YD,14,MC13-58,3,250,SA,1,2,984,2.9301566616916834
YD,14,MC13-58,3,500,EC,1,1,16608,0.11485963660166297
YD,14,MC13-58,3,500,EC,1,2,17496,0.09223820274044617
YD,14,MC13-58,3,500,PA,1,1,313668,0.38909453307043024
YD,14,MC13-58,3,500,PA,1,2,329148.00000000006,0.3681735273366089
YD,14,MC13-58,3,500,SA,1,1,264,3.501547833253194
YD,14,MC13-58,3,500,SA,1,2,120,3.8439705140754
YD,14,MC13-58,3,1000,EC,1,1,11400,0.27827212143355423
YD,14,MC13-58,3,1000,EC,1,2,13248,0.21302665332922185
YD,14,MC13-58,3,1000,PA,1,1,198324,0.5881894747311838
YD,14,MC13-58,3,1000,PA,1,2,189540,0.6078638715829998
YD,14,MC13-58,3,1000,SA,1,1,120,3.8439705140754
YD,14,MC13-58,3,1000,SA,1,2,72,4.065819263691757
YD,14,MC13-58,4,0,EC,1,1,21408,0.004600876682297695
YD,14,MC13-58,4,0,EC,1,2,22992,-0.02639977802012363
YD,14,MC13-58,4,0,PA,1,1,803136,-0.019224345412387437
YD,14,MC13-58,4,0,PA,1,2,799452,-0.017227645462579187
YD,14,MC13-58,4,0,SA,1,1,1000176,-0.07692466898022601
YD,14,MC13-58,4,0,SA,1,2,948060,-0.053684063337761836
YD,14,MC13-58,4,15.625,EC,1,1,12648,0.23315511584587412
YD,14,MC13-58,4,15.625,EC,1,2,12504,0.23812800775889625
YD,14,MC13-58,4,15.625,PA,1,1,579588,0.12244536276991771
YD,14,MC13-58,4,15.625,PA,1,2,621108,0.09239762478711767
YD,14,MC13-58,4,15.625,SA,1,1,98784,0.9284651523210238
YD,14,MC13-58,4,15.625,SA,1,2,111192,0.8770782182082638
YD,14,MC13-58,4,31.25,EC,1,1,13488,0.20522941548935966
YD,14,MC13-58,4,31.25,EC,1,2,11880,0.26036053212485205
YD,14,MC13-58,4,31.25,PA,1,1,484968,0.19985166469615304
YD,14,MC13-58,4,31.25,PA,1,2,501192,0.18556061767973553
YD,14,MC13-58,4,31.25,SA,1,1,9744,1.934414484834225
YD,14,MC13-58,4,31.25,SA,1,2,9912,1.9269904667550182
YD,14,MC13-58,4,62.5,EC,1,1,17232,0.09884128681612044
YD,14,MC13-58,4,62.5,EC,1,2,12168,0.24995777172508482
YD,14,MC13-58,4,62.5,PA,1,1,422352,0.2598901927959906
YD,14,MC13-58,4,62.5,PA,1,2,443688,0.2384870649390055
YD,14,MC13-58,4,62.5,SA,1,1,792,3.024426578533532
YD,14,MC13-58,4,62.5,SA,1,2,936,2.95187591138492
YD,14,MC13-58,4,125,EC,1,1,8424,0.40965861459259667
YD,14,MC13-58,4,125,EC,1,2,6816,0.5016473910113831
YD,14,MC13-58,4,125,PA,1,1,366576,0.32140071989360647
YD,14,MC13-58,4,125,PA,1,2,390132,0.29435317373675696
YD,14,MC13-58,4,125,SA,1,1,48,4.241910522747438
YD,14,MC13-58,4,125,SA,1,2,96,3.940880527083457
YD,14,MC13-58,4,250,EC,1,1,1968,1.041151878674704
YD,14,MC13-58,4,250,EC,1,2,1656,1.1161166403211655
YD,14,MC13-58,4,250,PA,1,1,301812,0.4058282446052613
YD,14,MC13-58,4,250,PA,1,2,299940,0.40853036073555854
YD,14,MC13-58,4,250,SA,1,1,48,4.241910522747438
YD,14,MC13-58,4,250,SA,1,2,48,4.241910522747438
YD,14,MC13-58,4,500,EC,1,1,840,1.410897686708145
YD,14,MC13-58,4,500,EC,1,2,744,1.4636040372241481
YD,14,MC13-58,4,500,PA,1,1,213612,0.5559391016342019
YD,14,MC13-58,4,500,PA,1,2,224724,0.5339152913362141
YD,14,MC13-58,4,500,SA,1,1,72,4.065819263691757
YD,14,MC13-58,4,500,SA,1,2,72,4.065819263691757
YD,14,MC13-58,4,1000,EC,1,1,312,1.841022378751584
YD,14,MC13-58,4,1000,EC,1,2,336,1.8088376953801828
YD,14,MC13-58,4,1000,PA,1,1,163488,0.672078866869623
YD,14,MC13-58,4,1000,PA,1,2,180156,0.6299160172250337
YD,14,MC13-58,4,1000,SA,1,1,72,4.065819263691757
YD,14,MC13-58,4,1000,SA,1,2,48,4.241910522747438
YD,14,MC13-58,5,0,EC,1,1,23832,-0.041983517436960376
YD,14,MC13-58,5,0,EC,1,2,28224,-0.1154415906816989
YD,14,MC13-58,5,0,PA,1,1,838536,-0.037956964586986726
YD,14,MC13-58,5,0,PA,1,2,1017108,-0.12180232237027802
YD,14,MC13-58,5,0,SA,1,1,891156,-0.02680197534920097
YD,14,MC13-58,5,0,SA,1,2,764376.0000000001,0.039844717573640255
YD,14,MC13-58,5,15.625,EC,1,1,13752,0.1968111090910308
YD,14,MC13-58,5,15.625,EC,1,2,16800,0.10986769104416394
YD,14,MC13-58,5,15.625,PA,1,1,652848,0.07075266988216584
YD,14,MC13-58,5,15.625,PA,1,2,823980,-0.03035192256919345
YD,14,MC13-58,5,15.625,SA,1,1,244848,0.534255199216251
YD,14,MC13-58,5,15.625,SA,1,2,292368,0.4572219232460167
YD,14,MC13-58,5,31.25,EC,1,1,10008,0.33482967608466324
YD,14,MC13-58,5,31.25,EC,1,2,11064,0.2912648056687726
YD,14,MC13-58,5,31.25,PA,1,1,482316,0.20223307874183713
YD,14,MC13-58,5,31.25,PA,1,2,682272,0.05160719938979649
YD,14,MC13-58,5,31.25,SA,1,1,89112,0.9732155691852602
YD,14,MC13-58,5,31.25,SA,1,2,127656,0.8171105280908388
YD,14,MC13-58,5,62.5,EC,1,1,18984,0.05678924756074421
YD,14,MC13-58,5,62.5,EC,1,2,20880,0.015446478439802224
YD,14,MC13-58,5,62.5,PA,1,1,469116,0.2142845023191975
YD,14,MC13-58,5,62.5,PA,1,2,608184,0.10152975725787898
YD,14,MC13-58,5,62.5,SA,1,1,24167.999999999996,1.539911047857801
YD,14,MC13-58,5,62.5,SA,1,2,39048,1.3315529654745604
YD,14,MC13-58,5,125,EC,1,1,9600,0.35290573973045836
YD,14,MC13-58,5,125,EC,1,2,11832,0.2621188117811908
YD,14,MC13-58,5,125,PA,1,1,408324,0.2745598407353686
YD,14,MC13-58,5,125,PA,1,2,498216,0.18814707726036176
YD,14,MC13-58,5,125,SA,1,1,9864,1.9290986965353498
YD,14,MC13-58,5,125,SA,1,2,16656,1.7015810479565643
YD,14,MC13-58,5,250,EC,1,1,8832,0.38911791238490306
YD,14,MC13-58,5,250,EC,1,2,12624,0.23397998690468166
YD,14,MC13-58,5,250,PA,1,1,351096.00000000006,0.34013886624985706
YD,14,MC13-58,5,250,PA,1,2,522516,0.16746515432253645
YD,14,MC13-58,5,250,SA,1,1,768,3.037790540091513
YD,14,MC13-58,5,250,SA,1,2,2520,2.521751219341481
YD,14,MC13-58,5,500,EC,1,1,11232,0.28471987798429677
YD,14,MC13-58,5,500,EC,1,2,16320,0.12245681835218444
YD,14,MC13-58,5,500,PA,1,1,441864,0.24027612815659213
YD,14,MC13-58,5,500,PA,1,2,529476,0.16171846861013875
YD,14,MC13-58,5,500,SA,1,1,144,3.7647892680277755
YD,14,MC13-58,5,500,SA,1,2,120,3.8439705140754
YD,14,MC13-58,5,1000,EC,1,1,15024,0.15839139784799106
YD,14,MC13-58,5,1000,EC,1,2,20376,0.026058040814468067
YD,14,MC13-58,5,1000,PA,1,1,275448,0.4455251245192036
YD,14,MC13-58,5,1000,PA,1,2,319259.99999999994,0.38142023856342644
YD,14,MC13-58,5,1000,SA,1,1,48,4.241910522747438
YD,14,MC13-58,5,1000,SA,1,2,120,3.8439705140754
YD,14,SV-1,CRUDE,0,EC,1,1,33912,-0.19517643079013783
YD,14,SV-1,CRUDE,0,EC,1,2,26832,-0.09347607249198372
YD,14,SV-1,CRUDE,0,PA,1,1,886572,-0.06214926328110631
YD,14,SV-1,CRUDE,0,PA,1,2,685440,0.04959530305604959
YD,14,SV-1,CRUDE,0,SA,1,1,570324,0.16703011245821722
YD,14,SV-1,CRUDE,0,SA,1,2,662747.9999999999,0.10180333430299326
YD,14,SV-1,CRUDE,15.625,EC,1,1,25680,-0.0744180466267889
YD,14,SV-1,CRUDE,15.625,EC,1,2,20832,0.01644600588192885
YD,14,SV-1,CRUDE,15.625,PA,1,1,655224,0.06917495118800228
YD,14,SV-1,CRUDE,15.625,PA,1,2,627108,0.08822240677800212
YD,14,SV-1,CRUDE,15.625,SA,1,1,648096.0000000001,0.1115124190946364
YD,14,SV-1,CRUDE,15.625,SA,1,2,749076,0.048625877395278475
YD,14,SV-1,CRUDE,31.25,EC,1,1,23400,-0.03403888464011602
YD,14,SV-1,CRUDE,31.25,EC,1,2,19056,0.055145228631324504
YD,14,SV-1,CRUDE,31.25,PA,1,1,673932,0.056948669607415736
YD,14,SV-1,CRUDE,31.25,PA,1,2,587292,0.11671066288022076
YD,14,SV-1,CRUDE,31.25,SA,1,1,727368,0.06139756943831568
YD,14,SV-1,CRUDE,31.25,SA,1,2,852156,-0.007367346072635879
YD,14,SV-1,CRUDE,62.5,EC,1,1,19992,0.03432072965163319
YD,14,SV-1,CRUDE,62.5,EC,1,2,14520,0.1732103564059519
YD,14,SV-1,CRUDE,62.5,PA,1,1,622332,0.09154261510825148
YD,14,SV-1,CRUDE,62.5,PA,1,2,546144,0.14825758106445247
YD,14,SV-1,CRUDE,62.5,SA,1,1,710532,0.07156811823889012
YD,14,SV-1,CRUDE,62.5,SA,1,2,805896,0.016872759931265142
YD,14,SV-1,CRUDE,125,EC,1,1,16728,0.11173295296041136
YD,14,SV-1,CRUDE,125,EC,1,2,13032,0.2201659014695738
YD,14,SV-1,CRUDE,125,PA,1,1,567540,0.1315682720205817
YD,14,SV-1,CRUDE,125,PA,1,2,469356,0.2140623738424203
YD,14,SV-1,CRUDE,125,SA,1,1,746099.9999999999,0.05035472013342681
YD,14,SV-1,CRUDE,125,SA,1,2,779136,0.031538488722148365
YD,14,SV-1,CRUDE,250,EC,1,1,16920,0.10677661406702207
YD,14,SV-1,CRUDE,250,EC,1,2,13632,0.2006173953474019
YD,14,SV-1,CRUDE,250,PA,1,1,516708,0.17231956225227935
YD,14,SV-1,CRUDE,250,PA,1,2,528252,0.16272359787423832
YD,14,SV-1,CRUDE,250,SA,1,1,654072,0.10752620219389118
YD,14,SV-1,CRUDE,250,SA,1,2,678299.9999999999,0.09172994305800303
YD,14,SV-1,CRUDE,500,EC,1,1,16752,0.11111030843525968
YD,14,SV-1,CRUDE,500,EC,1,2,12480,0.23896238742362158
YD,14,SV-1,CRUDE,500,PA,1,1,480012,0.20431265326987236
YD,14,SV-1,CRUDE,500,PA,1,2,438408,0.2436862773860014
YD,14,SV-1,CRUDE,500,SA,1,1,528708,0.19993587826043413
YD,14,SV-1,CRUDE,500,SA,1,2,528372,0.20021196512393322
YD,14,SV-1,CRUDE,1000,EC,1,1,16248,0.12437706237327645
YD,14,SV-1,CRUDE,1000,EC,1,2,10464,0.3154792417898347
YD,14,SV-1,CRUDE,1000,PA,1,1,294192,0.4169338891440952
YD,14,SV-1,CRUDE,1000,PA,1,2,328452,0.36909283716711927
YD,14,SV-1,CRUDE,1000,SA,1,1,426864,0.29286223043177406
YD,14,SV-1,CRUDE,1000,SA,1,2,444720,0.2750650990925216
YD,14,SV-1,1,0,EC,1,1,25416,-0.06993022904906426
YD,14,SV-1,1,0,EC,1,2,26448,-0.08721586345734549
YD,14,SV-1,1,0,PA,1,1,694991.9999999999,0.04358494238362347
YD,14,SV-1,1,0,PA,1,2,712163.9999999999,0.032984731631714885
YD,14,SV-1,1,0,SA,1,1,688392,0.08531594549836159
YD,14,SV-1,1,0,SA,1,2,673452,0.09484511311229592
YD,14,SV-1,1,15.625,EC,1,1,19272,0.05025018577973983
YD,14,SV-1,1,15.625,EC,1,2,18624,0.06510400980023232
YD,14,SV-1,1,15.625,PA,1,1,558384,0.13863178240293433
YD,14,SV-1,1,15.625,PA,1,2,566136,0.1326439757742611
YD,14,SV-1,1,15.625,SA,1,1,750420.0000000001,0.04784735989342165
YD,14,SV-1,1,15.625,SA,1,2,797052,0.021665104252169227
YD,14,SV-1,1,31.25,EC,1,1,16920,0.10677661406702207
YD,14,SV-1,1,31.25,EC,1,2,15576,0.14272103425805152
YD,14,SV-1,1,31.25,PA,1,1,509400,0.17850580724419612
YD,14,SV-1,1,31.25,PA,1,2,448488,0.23381392056638295
YD,14,SV-1,1,31.25,SA,1,1,830892,0.0036071826111287
YD,14,SV-1,1,31.25,SA,1,2,878520,-0.02059989277802998
YD,14,SV-1,1,62.5,EC,1,1,13199.999999999996,0.21460304156417706
YD,14,SV-1,1,62.5,EC,1,2,12432,0.2406359713131877
YD,14,SV-1,1,62.5,PA,1,1,468756,0.21461790820222587
YD,14,SV-1,1,62.5,PA,1,2,420720,0.26157159006639147
YD,14,SV-1,1,62.5,SA,1,1,804600,0.017571731887782622
YD,14,SV-1,1,62.5,SA,1,2,837912,-4.665000937965846e-5
YD,14,SV-1,1,125,EC,1,1,12120,0.2516743529397594
YD,14,SV-1,1,125,EC,1,2,12096,0.25253519461289553
YD,14,SV-1,1,125,PA,1,1,435744,0.24633333208937488
YD,14,SV-1,1,125,PA,1,2,430104,0.25199126632711777
YD,14,SV-1,1,125,SA,1,1,792876,0.023946487971381034
YD,14,SV-1,1,125,SA,1,2,798816,0.020705005073433966
YD,14,SV-1,1,250,EC,1,1,11688,0.26743676984378645
YD,14,SV-1,1,250,EC,1,2,11448,0.2764473520183069
YD,14,SV-1,1,250,PA,1,1,406092,0.27694031388551654
YD,14,SV-1,1,250,PA,1,2,377784,0.308321187242185
YD,14,SV-1,1,250,SA,1,1,690312,0.08410633713529096
YD,14,SV-1,1,250,SA,1,2,704123.9999999999,0.07550261266611229
YD,14,SV-1,1,500,EC,1,1,13512,0.20445733620707454
YD,14,SV-1,1,500,EC,1,2,12336,0.244002612063145
YD,14,SV-1,1,500,PA,1,1,428088,0.2540316938445983
YD,14,SV-1,1,500,PA,1,2,411516,0.2711780223535802
YD,14,SV-1,1,500,SA,1,1,564900,0.1711801853866979
YD,14,SV-1,1,500,SA,1,2,558384,0.17621879465416707
YD,14,SV-1,1,1000,EC,1,1,13248,0.21302665332922185
YD,14,SV-1,1,1000,EC,1,2,12191.999999999998,0.24910201877450155
YD,14,SV-1,1,1000,PA,1,1,465300,0.21783169533852503
YD,14,SV-1,1,1000,PA,1,2,434376,0.24769892612411953
YD,14,SV-1,1,1000,SA,1,1,445128,0.2746668464448034
YD,14,SV-1,1,1000,SA,1,2,448152,0.27172642120258594
YD,14,SV-1,2,0,EC,1,1,26640,-0.09035724772823668
YD,14,SV-1,2,0,EC,1,2,24792,-0.05913459046119985
YD,14,SV-1,2,0,PA,1,1,729960,0.022265685361244278
YD,14,SV-1,2,0,PA,1,2,661020,0.06535014805599271
YD,14,SV-1,2,0,SA,1,1,717228.0000000001,0.06749452439723128
YD,14,SV-1,2,0,SA,1,2,727127.9999999999,0.061540891491594314
YD,14,SV-1,2,15.625,EC,1,1,19176,0.05241895174442938
YD,14,SV-1,2,15.625,EC,1,2,22344,-0.013983949922921847
YD,14,SV-1,2,15.625,PA,1,1,524124,0.16613070106955719
YD,14,SV-1,2,15.625,PA,1,2,531276,0.16024455045064795
YD,14,SV-1,2,15.625,SA,1,1,812712,0.013215087800602364
YD,14,SV-1,2,15.625,SA,1,2,816156,0.011378582418299954
YD,14,SV-1,2,31.25,EC,1,1,16128,0.12759645800459551
YD,14,SV-1,2,31.25,EC,1,2,15648,0.14071813532650054
YD,14,SV-1,2,31.25,PA,1,1,465084,0.2180333488703495
YD,14,SV-1,2,31.25,PA,1,2,441216,0.2409134948159764
YD,14,SV-1,2,31.25,SA,1,1,911208,-0.03646576387668818
YD,14,SV-1,2,31.25,SA,1,2,894396,-0.02837808813196579
YD,14,SV-1,2,62.5,EC,1,1,13752,0.1968111090910308
YD,14,SV-1,2,62.5,EC,1,2,13944,0.19078959866809003
YD,14,SV-1,2,62.5,PA,1,1,451152,0.2312418608948376
YD,14,SV-1,2,62.5,PA,1,2,435432,0.24664440559035966
YD,14,SV-1,2,62.5,SA,1,1,880392,-0.02152432740249162
YD,14,SV-1,2,62.5,SA,1,2,877800,-0.020243816385929345
YD,14,SV-1,2,125,EC,1,1,12672,0.23233180852460847
YD,14,SV-1,2,125,EC,1,2,12000,0.255995726722402
YD,14,SV-1,2,125,PA,1,1,412116,0.2705452719620543
YD,14,SV-1,2,125,PA,1,2,400908,0.28252002531747894
YD,14,SV-1,2,125,SA,1,1,900792,-0.03147276040013927
YD,14,SV-1,2,125,SA,1,2,890964,-0.02670839630755611
YD,14,SV-1,2,250,EC,1,1,13200,0.21460304156417692
YD,14,SV-1,2,250,EC,1,2,11472,0.2755378344463019
YD,14,SV-1,2,250,PA,1,1,375864,0.3105340165981513
YD,14,SV-1,2,250,PA,1,2,359136,0.33030580663401893
YD,14,SV-1,2,250,SA,1,1,820188,0.009238349197293298
YD,14,SV-1,2,250,SA,1,2,822948,0.007779366012256053
YD,14,SV-1,2,500,EC,1,1,12096,0.25253519461289553
YD,14,SV-1,2,500,EC,1,2,12528,0.23729522805615857
YD,14,SV-1,2,500,PA,1,1,457668,0.22501420011406087
YD,14,SV-1,2,500,PA,1,2,396996,0.2867786168937635
YD,14,SV-1,2,500,SA,1,1,697680,0.07949548664099138
YD,14,SV-1,2,500,SA,1,2,688488,0.08525538499878242
YD,14,SV-1,2,1000,EC,1,1,11400,0.27827212143355423
YD,14,SV-1,2,1000,EC,1,2,7776,0.4444207208518086
YD,14,SV-1,2,1000,PA,1,1,330923.99999999994,0.36583648270772606
YD,14,SV-1,2,1000,PA,1,2,310140,0.39400696532045787
YD,14,SV-1,2,1000,SA,1,1,616092,0.13350619063883892
YD,14,SV-1,2,1000,SA,1,2,625260,0.12709111384269253
YD,14,SV-1,3,0,EC,1,1,26496,-0.08800334233475934
YD,14,SV-1,3,0,EC,1,2,27720,-0.10761625316974234
YD,14,SV-1,3,0,PA,1,1,671580,0.058466993727657256
YD,14,SV-1,3,0,PA,1,2,754284,0.008029852386272015
YD,14,SV-1,3,0,SA,1,1,705275.9999999999,0.07479265473426935
YD,14,SV-1,3,0,SA,1,2,754859.9999999999,0.04528534738835795
YD,14,SV-1,3,15.625,EC,1,1,22248,-0.012114003086076306
YD,14,SV-1,3,15.625,EC,1,2,23880,-0.042857349687304654
YD,14,SV-1,3,15.625,PA,1,1,577500,0.1240127593076105
YD,14,SV-1,3,15.625,PA,1,2,550824,0.14455189319233444
YD,14,SV-1,3,15.625,SA,1,1,843768,-0.0030712905661787458
YD,14,SV-1,3,15.625,SA,1,2,885924,-0.02424470691489567
YD,14,SV-1,3,31.25,EC,1,1,16776,0.11048855531273936
YD,14,SV-1,3,31.25,EC,1,2,13464,0.20600286980225935
YD,14,SV-1,3,31.25,PA,1,1,443688,0.2384870649390055
YD,14,SV-1,3,31.25,PA,1,2,457428,0.22524200283212892
YD,14,SV-1,3,31.25,SA,1,1,903312,-0.03268601950955885
YD,14,SV-1,3,31.25,SA,1,2,906552,-0.03424096023939578
YD,14,SV-1,3,62.5,EC,1,1,10752,0.30368771706027675
YD,14,SV-1,3,62.5,EC,1,2,9120,0.3751821344416106
YD,14,SV-1,3,62.5,PA,1,1,402612,0.28067803281812287
YD,14,SV-1,3,62.5,PA,1,2,410796,0.27193854173522075
YD,14,SV-1,3,62.5,SA,1,1,902664,-0.032374362171531675
YD,14,SV-1,3,62.5,SA,1,2,886692,-0.02462103002488842
YD,14,SV-1,3,125,EC,1,1,9696,0.34858436594781583
YD,14,SV-1,3,125,EC,1,2,7872,0.43909188734674165
YD,14,SV-1,3,125,PA,1,1,391044.00000000006,0.29333912121224237
YD,14,SV-1,3,125,PA,1,2,385931.99999999994,0.29905395777605154
YD,14,SV-1,3,125,SA,1,1,771792.0000000001,0.035651487538154954
YD,14,SV-1,3,125,SA,1,2,780420,0.030823369494932817
YD,14,SV-1,3,250,EC,1,1,9072,0.37747393122119544
YD,14,SV-1,3,250,EC,1,2,8160,0.4234868140161656
YD,14,SV-1,3,250,PA,1,1,330684,0.36615156559737877
YD,14,SV-1,3,250,PA,1,2,365880,0.3222260774587869
