researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,auc,log_reduction_auc
YD,YD 14,MC13-58,CRUDE,0,PA,1,1,966600,-0.09968204293106929
YD,YD 14,MC13-58,CRUDE,0,PA,1,2,823644,-0.0301747911994849
YD,YD 14,MC13-58,CRUDE,0,SA,1,1,578460,0.16087842687827134
YD,YD 14,MC13-58,CRUDE,0,SA,1,2,845160,-0.0037871743169309953
YD,YD 14,MC13-58,CRUDE,15.625,EC,1,1,20760,0.017949623593606526
YD,YD 14,MC13-58,CRUDE,15.625,EC,1,2,15936,0.13279765169040328
YD,YD 14,MC13-58,CRUDE,15.625,PA,1,1,734232.0000000001,0.019731439454612823
YD,YD 14,MC13-58,CRUDE,15.625,PA,1,2,604800,0.10395296537864232
YD,YD 14,MC13-58,CRUDE,15.625,SA,1,1,295416,0.45271774672484405
YD,YD 14,MC13-58,CRUDE,15.625,SA,1,2,383699.99999999994,0.33915996092470885
YD,YD 14,MC13-58,CRUDE,31.25,EC,1,1,17952,0.08106413319395939
YD,YD 14,MC13-58,CRUDE,31.25,EC,1,2,13752,0.1968111090910308
YD,YD 14,MC13-58,CRUDE,31.25,PA,1,1,616860,0.09537813833861944
YD,YD 14,MC13-58,CRUDE,31.25,PA,1,2,496176,0.18992899422267018
YD,YD 14,MC13-58,CRUDE,31.25,SA,1,1,120744,0.841286201085671
YD,YD 14,MC13-58,CRUDE,31.25,SA,1,2,156696.00000000003,0.7280938498069558
YD,YD 14,MC13-58,CRUDE,62.5,EC,1,1,19560,0.043808122318444165
YD,YD 14,MC13-58,CRUDE,62.5,EC,1,2,13416,0.20755392317199747
YD,YD 14,MC13-58,CRUDE,62.5,PA,1,1,570684,0.12916905126311537
YD,YD 14,MC13-58,CRUDE,62.5,PA,1,2,455700,0.22688571928934365
YD,YD 14,MC13-58,CRUDE,62.5,SA,1,1,30864,1.433699549823216
YD,YD 14,MC13-58,CRUDE,62.5,SA,1,2,30600,1.4374303336414451
YD,YD 14,MC13-58,CRUDE,125,EC,1,1,14688,0.1682143089128596
YD,YD 14,MC13-58,CRUDE,125,EC,1,2,9576,0.35399283537167253
YD,YD 14,MC13-58,CRUDE,125,PA,1,1,532668,0.1591081405197692
YD,YD 14,MC13-58,CRUDE,125,PA,1,2,437112,0.24497201856757503
YD,YD 14,MC13-58,CRUDE,125,SA,1,1,9696,1.9365591533008142
YD,YD 14,MC13-58,CRUDE,125,SA,1,2,8520,1.9927121653563251
YD,YD 14,MC13-58,CRUDE,250,EC,1,1,10488,0.3144842940879989
YD,YD 14,MC13-58,CRUDE,250,EC,1,2,6600,0.5156330372281581
YD,YD 14,MC13-58,CRUDE,250,PA,1,1,421608,0.26065590486347845
YD,YD 14,MC13-58,CRUDE,250,PA,1,2,383604,0.30168162077861366
YD,YD 14,MC13-58,CRUDE,250,SA,1,1,624,3.127967170440601
YD,YD 14,MC13-58,CRUDE,250,SA,1,2,1272,2.81866464881063
YD,YD 14,MC13-58,CRUDE,500,EC,1,1,7656,0.4511750480012396
YD,YD 14,MC13-58,CRUDE,500,EC,1,2,4200,0.7119276823721263
YD,YD 14,MC13-58,CRUDE,500,PA,1,1,359592.00000000006,0.32975472664181
YD,YD 14,MC13-58,CRUDE,500,PA,1,2,377040,0.30917732112021307
YD,YD 14,MC13-58,CRUDE,500,SA,1,1,72,4.065819263691757
YD,YD 14,MC13-58,CRUDE,500,SA,1,2,504,3.2207212236775
YD,YD 14,MC13-58,CRUDE,1000,EC,1,1,3240,0.8246319625634146
YD,YD 14,MC13-58,CRUDE,1000,EC,1,2,2040,1.0255468053441281
YD,YD 14,MC13-58,CRUDE,1000,PA,1,1,314220,0.3883309235866629
YD,YD 14,MC13-58,CRUDE,1000,PA,1,2,258456,0.4731781291988235
YD,YD 14,MC13-58,CRUDE,1000,SA,1,1,72,4.065819263691757
YD,YD 14,MC13-58,CRUDE,1000,SA,1,2,360.00000000000006,3.366849259355738
YD,YD 14,MC13-58,1,0,EC,1,1,18504,0.06791135300746377
YD,YD 14,MC13-58,1,0,EC,1,2,19224,0.05133321497418311
YD,YD 14,MC13-58,1,0,PA,1,1,778488,-0.005687174653478111
YD,YD 14,MC13-58,1,0,PA,1,2,725064,0.02518840527306499
YD,YD 14,MC13-58,1,0,SA,1,1,853404,-0.008002913991850541
YD,YD 14,MC13-58,1,0,SA,1,2,890508,-0.02648606523743766
YD,YD 14,MC13-58,1,15.625,EC,1,1,14640,0.16963589604765375
YD,YD 14,MC13-58,1,15.625,EC,1,2,13704,0.19832962281257271
YD,YD 14,MC13-58,1,15.625,PA,1,1,576372,0.124861873128972
YD,YD 14,MC13-58,1,15.625,PA,1,2,576468,0.12478954345554107
YD,YD 14,MC13-58,1,15.625,SA,1,1,1007580,-0.08012777824270595
YD,YD 14,MC13-58,1,15.625,SA,1,2,992136,-0.073419448322649
YD,YD 14,MC13-58,1,31.25,EC,1,1,12432,0.2406359713131877
YD,YD 14,MC13-58,1,31.25,EC,1,2,12000,0.255995726722402
YD,YD 14,MC13-58,1,31.25,PA,1,1,530436,0.16093175647434702
YD,YD 14,MC13-58,1,31.25,PA,1,2,500088,0.18651831443252245
YD,YD 14,MC13-58,1,31.25,SA,1,1,986844,-0.07109674483248829
YD,YD 14,MC13-58,1,31.25,SA,1,2,1024032,-0.08716176800729285
YD,YD 14,MC13-58,1,62.5,EC,1,1,10824,0.3007891891804602
YD,YD 14,MC13-58,1,62.5,EC,1,2,9480,0.3583686354319605
YD,YD 14,MC13-58,1,62.5,PA,1,1,447264,0.23500080438400306
YD,YD 14,MC13-58,1,62.5,PA,1,2,442704,0.23945130185843
YD,YD 14,MC13-58,1,62.5,SA,1,1,964920,-0.06133954804068516
YD,YD 14,MC13-58,1,62.5,SA,1,2,1013580,-0.08270627232128969
YD,YD 14,MC13-58,1,125,EC,1,1,9936,0.33796538993752184
YD,YD 14,MC13-58,1,125,EC,1,2,9360,0.36390112403192154
YD,YD 14,MC13-58,1,125,PA,1,1,405708,0.27735117639719203
YD,YD 14,MC13-58,1,125,PA,1,2,366480,0.3215144691037652
YD,YD 14,MC13-58,1,125,SA,1,1,929628,-0.04515743588532239
YD,YD 14,MC13-58,1,125,SA,1,2,975792,-0.06620549311817685
YD,YD 14,MC13-58,1,250,EC,1,1,9312,0.36613400546421354
YD,YD 14,MC13-58,1,250,EC,1,2,8472,0.40719102567059823
YD,YD 14,MC13-58,1,250,PA,1,1,348480,0.3433868897961115
YD,YD 14,MC13-58,1,250,PA,1,2,348768,0.34302811696950936
YD,YD 14,MC13-58,1,250,SA,1,1,859644,-0.011166876184699765
YD,YD 14,MC13-58,1,250,SA,1,2,854220,-0.008417975298329328
YD,YD 14,MC13-58,1,500,EC,1,1,10104,0.33068363522275246
YD,YD 14,MC13-58,1,500,EC,1,2,10032,0.3337894492833856
YD,YD 14,MC13-58,1,500,PA,1,1,377471.99999999994,0.30868000567212606
YD,YD 14,MC13-58,1,500,PA,1,2,334692.00000000006,0.3609194161455596
YD,YD 14,MC13-58,1,500,SA,1,1,780444,0.030810013984694264
YD,YD 14,MC13-58,1,500,SA,1,2,776424,0.03305280874612472
YD,YD 14,MC13-58,1,1000,EC,1,1,11544,0.27282065468458905
YD,YD 14,MC13-58,1,1000,EC,1,2,11976,0.2568651854350309
YD,YD 14,MC13-58,1,1000,PA,1,1,219660,0.5438137686066177
YD,YD 14,MC13-58,1,1000,PA,1,2,232428,0.5192763026689587
YD,YD 14,MC13-58,1,1000,SA,1,1,673403.9999999999,0.09487606836681496
YD,YD 14,MC13-58,1,1000,SA,1,2,689232,0.08478632724256861
YD,YD 14,MC13-58,2,0,EC,1,1,22080,-0.008822096287134498
YD,YD 14,MC13-58,2,0,EC,1,2,18624,0.06510400980023232
YD,YD 14,MC13-58,2,0,PA,1,1,733032,0.020441813994545314
YD,YD 14,MC13-58,2,0,PA,1,2,732384,0.020825899936852684
YD,YD 14,MC13-58,2,0,SA,1,1,923100,-0.04209699084409574
YD,YD 14,MC13-58,2,0,SA,1,2,984924,-0.07025096006592393
YD,YD 14,MC13-58,2,15.625,EC,1,1,14040,0.18780986497624033
YD,YD 14,MC13-58,2,15.625,EC,1,2,14808,0.1646805670251791
YD,YD 14,MC13-58,2,15.625,PA,1,1,570684,0.12916905126311537
YD,YD 14,MC13-58,2,15.625,PA,1,2,525708,0.1648201618949889
YD,YD 14,MC13-58,2,15.625,SA,1,1,1012644,-0.08230503369814045
YD,YD 14,MC13-58,2,15.625,SA,1,2,1003176,-0.07822537341919274
YD,YD 14,MC13-58,2,31.25,EC,1,1,10896,0.29790987820131687
YD,YD 14,MC13-58,2,31.25,EC,1,2,11232,0.28471987798429677
YD,YD 14,MC13-58,2,31.25,PA,1,1,479532,0.20474715417593164
YD,YD 14,MC13-58,2,31.25,PA,1,2,486384,0.19858546784478034
YD,YD 14,MC13-58,2,31.25,SA,1,1,1033536,-0.09117384839621233
YD,YD 14,MC13-58,2,31.25,SA,1,2,1087584,-0.11331104971297508
YD,YD 14,MC13-58,2,62.5,EC,1,1,10248,0.32453785603339685
YD,YD 14,MC13-58,2,62.5,EC,1,2,10944,0.2960008883939858
YD,YD 14,MC13-58,2,62.5,PA,1,1,410628,0.27211618805180526
YD,YD 14,MC13-58,2,62.5,PA,1,2,426864,0.2552752181805414
YD,YD 14,MC13-58,2,62.5,SA,1,1,982908,-0.06936110973131678
YD,YD 14,MC13-58,2,62.5,SA,1,2,1048020,-0.09721781050823086
YD,YD 14,MC13-58,2,125,EC,1,1,9096,0.3763265210903484
YD,YD 14,MC13-58,2,125,EC,1,2,9048,0.3786243808526279
YD,YD 14,MC13-58,2,125,PA,1,1,395196,0.28875220767158416
YD,YD 14,MC13-58,2,125,PA,1,2,400668,0.2827800896875984
YD,YD 14,MC13-58,2,125,SA,1,1,902040,-0.03207403617069475
YD,YD 14,MC13-58,2,125,SA,1,2,949668,-0.05442004414642359
YD,YD 14,MC13-58,2,250,EC,1,1,9288,0.36725476603950935
YD,YD 14,MC13-58,2,250,EC,1,2,10824,0.3007891891804602
YD,YD 14,MC13-58,2,250,PA,1,1,337428.00000000006,0.3573836300782393
YD,YD 14,MC13-58,2,250,PA,1,2,345048,0.34768523342141705
YD,YD 14,MC13-58,2,250,SA,1,1,752892,0.04641907763811025
YD,YD 14,MC13-58,2,250,SA,1,2,750108.0000000001,0.04802796282826393
YD,YD 14,MC13-58,2,500,EC,1,1,9336,0.365016129732713
YD,YD 14,MC13-58,2,500,EC,1,2,8400,0.41089768670814514
YD,YD 14,MC13-58,2,500,PA,1,1,337427.99999999994,0.3573836300782394
YD,YD 14,MC13-58,2,500,PA,1,2,327900,0.36982333120242716
YD,YD 14,MC13-58,2,500,SA,1,1,565860,0.17044276488580157
YD,YD 14,MC13-58,2,500,SA,1,2,557640,0.1767978415965319
YD,YD 14,MC13-58,2,1000,EC,1,1,11184,0.2865798143684206
YD,YD 14,MC13-58,2,1000,EC,1,2,8880,0.38676400699142577
YD,YD 14,MC13-58,2,1000,PA,1,1,219060,0.5450016645384214
YD,YD 14,MC13-58,2,1000,PA,1,2,213516,0.5561343230711704
YD,YD 14,MC13-58,2,1000,SA,1,1,349584,0.3796002127931675
YD,YD 14,MC13-58,2,1000,SA,1,2,394404,0.32721044926683723
YD,YD 14,MC13-58,3,0,EC,1,1,21360,0.005575724413507973
YD,YD 14,MC13-58,3,0,EC,1,2,20568,0.02198490913522258
YD,YD 14,MC13-58,3,0,PA,1,1,751236,0.009788356277836044
YD,YD 14,MC13-58,3,0,PA,1,2,770304.0000000001,-0.0010974051801378064
YD,YD 14,MC13-58,3,0,SA,1,1,1002816,-0.07806949441751806
YD,YD 14,MC13-58,3,0,SA,1,2,942360,-0.0510650833769223
YD,YD 14,MC13-58,3,15.625,EC,1,1,13824,0.19454324763520872
YD,YD 14,MC13-58,3,15.625,EC,1,2,14136,0.18485043627131914
YD,YD 14,MC13-58,3,15.625,PA,1,1,600288,0.10720508615155547
YD,YD 14,MC13-58,3,15.625,PA,1,2,582444,0.12031057209668032
YD,YD 14,MC13-58,3,15.625,SA,1,1,757140.0000000001,0.04397556938668656
YD,YD 14,MC13-58,3,15.625,SA,1,2,747636,0.049461554862825705
YD,YD 14,MC13-58,3,31.25,EC,1,1,9432,0.36057318068299404
YD,YD 14,MC13-58,3,31.25,EC,1,2,10632,0.3085620048353512
YD,YD 14,MC13-58,3,31.25,PA,1,1,469524,0.2139069514801622
YD,YD 14,MC13-58,3,31.25,PA,1,2,467964,0.2153523033504679
YD,YD 14,MC13-58,3,31.25,SA,1,1,557040,0.17726537795550143
YD,YD 14,MC13-58,3,31.25,SA,1,2,545328,0.18649396290694922
YD,YD 14,MC13-58,3,62.5,EC,1,1,8280,0.4171466359851467
YD,YD 14,MC13-58,3,62.5,EC,1,2,9384,0.36278897366255397
YD,YD 14,MC13-58,3,62.5,PA,1,1,443400,0.23876905909332308
YD,YD 14,MC13-58,3,62.5,PA,1,2,459564,0.22321874703244146
YD,YD 14,MC13-58,3,62.5,SA,1,1,225108,0.5707608306750693
YD,YD 14,MC13-58,3,62.5,SA,1,2,221748,0.5772920486108318
YD,YD 14,MC13-58,3,125,EC,1,1,8640,0.39866323029113354
YD,YD 14,MC13-58,3,125,EC,1,2,9816,0.343242423051079
YD,YD 14,MC13-58,3,125,PA,1,1,399060,0.2845265496539982
YD,YD 14,MC13-58,3,125,PA,1,2,403548,0.279669548602276
YD,YD 14,MC13-58,3,125,SA,1,1,39552,1.325983311050322
YD,YD 14,MC13-58,3,125,SA,1,2,33720,1.3952641941703203
YD,YD 14,MC13-58,3,250,EC,1,1,17856,0.08339279551254204
YD,YD 14,MC13-58,3,250,EC,1,2,20184,0.03016973526050861
YD,YD 14,MC13-58,3,250,PA,1,1,349872,0.3416555602676173
YD,YD 14,MC13-58,3,250,PA,1,2,362591.99999999994,0.32614653000469906
YD,YD 14,MC13-58,3,250,SA,1,1,1608,2.716865715710593
YD,YD 14,MC13-58,3,250,SA,1,2,984,2.9301566616916834
YD,YD 14,MC13-58,3,500,EC,1,1,16608,0.11485963660166297
YD,YD 14,MC13-58,3,500,EC,1,2,17496,0.09223820274044617
YD,YD 14,MC13-58,3,500,PA,1,1,313668,0.38909453307043024
YD,YD 14,MC13-58,3,500,PA,1,2,329148.00000000006,0.3681735273366089
YD,YD 14,MC13-58,3,500,SA,1,1,264,3.501547833253194
YD,YD 14,MC13-58,3,500,SA,1,2,120,3.8439705140754
YD,YD 14,MC13-58,3,1000,EC,1,1,11400,0.27827212143355423
YD,YD 14,MC13-58,3,1000,EC,1,2,13248,0.21302665332922185
YD,YD 14,MC13-58,3,1000,PA,1,1,198324,0.5881894747311838
YD,YD 14,MC13-58,3,1000,PA,1,2,189540,0.6078638715829998
YD,YD 14,MC13-58,3,1000,SA,1,1,120,3.8439705140754
YD,YD 14,MC13-58,3,1000,SA,1,2,72,4.065819263691757
YD,YD 14,MC13-58,4,0,EC,1,1,21408,0.004600876682297695
YD,YD 14,MC13-58,4,0,EC,1,2,22992,-0.02639977802012363
YD,YD 14,MC13-58,4,0,PA,1,1,803136,-0.019224345412387437
YD,YD 14,MC13-58,4,0,PA,1,2,799452,-0.017227645462579187
YD,YD 14,MC13-58,4,0,SA,1,1,1000176,-0.07692466898022601
YD,YD 14,MC13-58,4,0,SA,1,2,948060,-0.053684063337761836
YD,YD 14,MC13-58,4,15.625,EC,1,1,12648,0.23315511584587412
YD,YD 14,MC13-58,4,15.625,EC,1,2,12504,0.23812800775889625
YD,YD 14,MC13-58,4,15.625,PA,1,1,579588,0.12244536276991771
YD,YD 14,MC13-58,4,15.625,PA,1,2,621108,0.09239762478711767
YD,YD 14,MC13-58,4,15.625,SA,1,1,98784,0.9284651523210238
YD,YD 14,MC13-58,4,15.625,SA,1,2,111192,0.8770782182082638
YD,YD 14,MC13-58,4,31.25,EC,1,1,13488,0.20522941548935966
YD,YD 14,MC13-58,4,31.25,EC,1,2,11880,0.26036053212485205
YD,YD 14,MC13-58,4,31.25,PA,1,1,484968,0.19985166469615304
YD,YD 14,MC13-58,4,31.25,PA,1,2,501192,0.18556061767973553
YD,YD 14,MC13-58,4,31.25,SA,1,1,9744,1.934414484834225
YD,YD 14,MC13-58,4,31.25,SA,1,2,9912,1.9269904667550182
YD,YD 14,MC13-58,4,62.5,EC,1,1,17232,0.09884128681612044
YD,YD 14,MC13-58,4,62.5,EC,1,2,12168,0.24995777172508482
YD,YD 14,MC13-58,4,62.5,PA,1,1,422352,0.2598901927959906
YD,YD 14,MC13-58,4,62.5,PA,1,2,443688,0.2384870649390055
YD,YD 14,MC13-58,4,62.5,SA,1,1,792,3.024426578533532
YD,YD 14,MC13-58,4,62.5,SA,1,2,936,2.95187591138492
YD,YD 14,MC13-58,4,125,EC,1,1,8424,0.40965861459259667
YD,YD 14,MC13-58,4,125,EC,1,2,6816,0.5016473910113831
YD,YD 14,MC13-58,4,125,PA,1,1,366576,0.32140071989360647
YD,YD 14,MC13-58,4,125,PA,1,2,390132,0.29435317373675696
YD,YD 14,MC13-58,4,125,SA,1,1,48,4.241910522747438
YD,YD 14,MC13-58,4,125,SA,1,2,96,3.940880527083457
YD,YD 14,MC13-58,4,250,EC,1,1,1968,1.041151878674704
YD,YD 14,MC13-58,4,250,EC,1,2,1656,1.1161166403211655
YD,YD 14,MC13-58,4,250,PA,1,1,301812,0.4058282446052613
YD,YD 14,MC13-58,4,250,PA,1,2,299940,0.40853036073555854
YD,YD 14,MC13-58,4,250,SA,1,1,48,4.241910522747438
YD,YD 14,MC13-58,4,250,SA,1,2,48,4.241910522747438
YD,YD 14,MC13-58,4,500,EC,1,1,840,1.410897686708145
YD,YD 14,MC13-58,4,500,EC,1,2,744,1.4636040372241481
YD,YD 14,MC13-58,4,500,PA,1,1,213612,0.5559391016342019
YD,YD 14,MC13-58,4,500,PA,1,2,224724,0.5339152913362141
YD,YD 14,MC13-58,4,500,SA,1,1,72,4.065819263691757
YD,YD 14,MC13-58,4,500,SA,1,2,72,4.065819263691757
YD,YD 14,MC13-58,4,1000,EC,1,1,312,1.841022378751584
YD,YD 14,MC13-58,4,1000,EC,1,2,336,1.8088376953801828
YD,YD 14,MC13-58,4,1000,PA,1,1,163488,0.672078866869623
YD,YD 14,MC13-58,4,1000,PA,1,2,180156,0.6299160172250337
YD,YD 14,MC13-58,4,1000,SA,1,1,72,4.065819263691757
YD,YD 14,MC13-58,4,1000,SA,1,2,48,4.241910522747438
YD,YD 14,MC13-58,5,0,EC,1,1,23832,-0.041983517436960376
YD,YD 14,MC13-58,5,0,EC,1,2,28224,-0.1154415906816989
YD,YD 14,MC13-58,5,0,PA,1,1,838536,-0.037956964586986726
YD,YD 14,MC13-58,5,0,PA,1,2,1017108,-0.12180232237027802
YD,YD 14,MC13-58,5,0,SA,1,1,891156,-0.02680197534920097
YD,YD 14,MC13-58,5,0,SA,1,2,764376.0000000001,0.039844717573640255
YD,YD 14,MC13-58,5,15.625,EC,1,1,13752,0.1968111090910308
YD,YD 14,MC13-58,5,15.625,EC,1,2,16800,0.10986769104416394
YD,YD 14,MC13-58,5,15.625,PA,1,1,652848,0.07075266988216584
YD,YD 14,MC13-58,5,15.625,PA,1,2,823980,-0.03035192256919345
YD,YD 14,MC13-58,5,15.625,SA,1,1,244848,0.534255199216251
YD,YD 14,MC13-58,5,15.625,SA,1,2,292368,0.4572219232460167
YD,YD 14,MC13-58,5,31.25,EC,1,1,10008,0.33482967608466324
YD,YD 14,MC13-58,5,31.25,EC,1,2,11064,0.2912648056687726
YD,YD 14,MC13-58,5,31.25,PA,1,1,482316,0.20223307874183713
YD,YD 14,MC13-58,5,31.25,PA,1,2,682272,0.05160719938979649
YD,YD 14,MC13-58,5,31.25,SA,1,1,89112,0.9732155691852602
YD,YD 14,MC13-58,5,31.25,SA,1,2,127656,0.8171105280908388
YD,YD 14,MC13-58,5,62.5,EC,1,1,18984,0.05678924756074421
YD,YD 14,MC13-58,5,62.5,EC,1,2,20880,0.015446478439802224
YD,YD 14,MC13-58,5,62.5,PA,1,1,469116,0.2142845023191975
YD,YD 14,MC13-58,5,62.5,PA,1,2,608184,0.10152975725787898
YD,YD 14,MC13-58,5,62.5,SA,1,1,24167.999999999996,1.539911047857801
YD,YD 14,MC13-58,5,62.5,SA,1,2,39048,1.3315529654745604
YD,YD 14,MC13-58,5,125,EC,1,1,9600,0.35290573973045836
YD,YD 14,MC13-58,5,125,EC,1,2,11832,0.2621188117811908
YD,YD 14,MC13-58,5,125,PA,1,1,408324,0.2745598407353686
YD,YD 14,MC13-58,5,125,PA,1,2,498216,0.18814707726036176
YD,YD 14,MC13-58,5,125,SA,1,1,9864,1.9290986965353498
YD,YD 14,MC13-58,5,125,SA,1,2,16656,1.7015810479565643
YD,YD 14,MC13-58,5,250,EC,1,1,8832,0.38911791238490306
YD,YD 14,MC13-58,5,250,EC,1,2,12624,0.23397998690468166
YD,YD 14,MC13-58,5,250,PA,1,1,351096.00000000006,0.34013886624985706
YD,YD 14,MC13-58,5,250,PA,1,2,522516,0.16746515432253645
YD,YD 14,MC13-58,5,250,SA,1,1,768,3.037790540091513
YD,YD 14,MC13-58,5,250,SA,1,2,2520,2.521751219341481
YD,YD 14,MC13-58,5,500,EC,1,1,11232,0.28471987798429677
YD,YD 14,MC13-58,5,500,EC,1,2,16320,0.12245681835218444
YD,YD 14,MC13-58,5,500,PA,1,1,441864,0.24027612815659213
YD,YD 14,MC13-58,5,500,PA,1,2,529476,0.16171846861013875
YD,YD 14,MC13-58,5,500,SA,1,1,144,3.7647892680277755
YD,YD 14,MC13-58,5,500,SA,1,2,120,3.8439705140754
YD,YD 14,MC13-58,5,1000,EC,1,1,15024,0.15839139784799106
YD,YD 14,MC13-58,5,1000,EC,1,2,20376,0.026058040814468067
YD,YD 14,MC13-58,5,1000,PA,1,1,275448,0.4455251245192036
YD,YD 14,MC13-58,5,1000,PA,1,2,319259.99999999994,0.38142023856342644
YD,YD 14,MC13-58,5,1000,SA,1,1,48,4.241910522747438
YD,YD 14,MC13-58,5,1000,SA,1,2,120,3.8439705140754
YD,YD 14,SV-1,CRUDE,0,EC,1,1,33912,-0.19517643079013783
YD,YD 14,SV-1,CRUDE,0,EC,1,2,26832,-0.09347607249198372
YD,YD 14,SV-1,CRUDE,0,PA,1,1,886572,-0.06214926328110631
YD,YD 14,SV-1,CRUDE,0,PA,1,2,685440,0.04959530305604959
YD,YD 14,SV-1,CRUDE,0,SA,1,1,570324,0.16703011245821722
YD,YD 14,SV-1,CRUDE,0,SA,1,2,662747.9999999999,0.10180333430299326
YD,YD 14,SV-1,CRUDE,15.625,EC,1,1,25680,-0.0744180466267889
YD,YD 14,SV-1,CRUDE,15.625,EC,1,2,20832,0.01644600588192885
YD,YD 14,SV-1,CRUDE,15.625,PA,1,1,655224,0.06917495118800228
YD,YD 14,SV-1,CRUDE,15.625,PA,1,2,627108,0.08822240677800212
YD,YD 14,SV-1,CRUDE,15.625,SA,1,1,648096.0000000001,0.1115124190946364
YD,YD 14,SV-1,CRUDE,15.625,SA,1,2,749076,0.048625877395278475
YD,YD 14,SV-1,CRUDE,31.25,EC,1,1,23400,-0.03403888464011602
YD,YD 14,SV-1,CRUDE,31.25,EC,1,2,19056,0.055145228631324504
YD,YD 14,SV-1,CRUDE,31.25,PA,1,1,673932,0.056948669607415736
YD,YD 14,SV-1,CRUDE,31.25,PA,1,2,587292,0.11671066288022076
YD,YD 14,SV-1,CRUDE,31.25,SA,1,1,727368,0.06139756943831568
YD,YD 14,SV-1,CRUDE,31.25,SA,1,2,852156,-0.007367346072635879
YD,YD 14,SV-1,CRUDE,62.5,EC,1,1,19992,0.03432072965163319
YD,YD 14,SV-1,CRUDE,62.5,EC,1,2,14520,0.1732103564059519
YD,YD 14,SV-1,CRUDE,62.5,PA,1,1,622332,0.09154261510825148
YD,YD 14,SV-1,CRUDE,62.5,PA,1,2,546144,0.14825758106445247
YD,YD 14,SV-1,CRUDE,62.5,SA,1,1,710532,0.07156811823889012
YD,YD 14,SV-1,CRUDE,62.5,SA,1,2,805896,0.016872759931265142
YD,YD 14,SV-1,CRUDE,125,EC,1,1,16728,0.11173295296041136
YD,YD 14,SV-1,CRUDE,125,EC,1,2,13032,0.2201659014695738
YD,YD 14,SV-1,CRUDE,125,PA,1,1,567540,0.1315682720205817
YD,YD 14,SV-1,CRUDE,125,PA,1,2,469356,0.2140623738424203
YD,YD 14,SV-1,CRUDE,125,SA,1,1,746099.9999999999,0.05035472013342681
YD,YD 14,SV-1,CRUDE,125,SA,1,2,779136,0.031538488722148365
YD,YD 14,SV-1,CRUDE,250,EC,1,1,16920,0.10677661406702207
YD,YD 14,SV-1,CRUDE,250,EC,1,2,13632,0.2006173953474019
YD,YD 14,SV-1,CRUDE,250,PA,1,1,516708,0.17231956225227935
YD,YD 14,SV-1,CRUDE,250,PA,1,2,528252,0.16272359787423832
YD,YD 14,SV-1,CRUDE,250,SA,1,1,654072,0.10752620219389118
YD,YD 14,SV-1,CRUDE,250,SA,1,2,678299.9999999999,0.09172994305800303
YD,YD 14,SV-1,CRUDE,500,EC,1,1,16752,0.11111030843525968
YD,YD 14,SV-1,CRUDE,500,EC,1,2,12480,0.23896238742362158
YD,YD 14,SV-1,CRUDE,500,PA,1,1,480012,0.20431265326987236
YD,YD 14,SV-1,CRUDE,500,PA,1,2,438408,0.2436862773860014
YD,YD 14,SV-1,CRUDE,500,SA,1,1,528708,0.19993587826043413
YD,YD 14,SV-1,CRUDE,500,SA,1,2,528372,0.20021196512393322
YD,YD 14,SV-1,CRUDE,1000,EC,1,1,16248,0.12437706237327645
YD,YD 14,SV-1,CRUDE,1000,EC,1,2,10464,0.3154792417898347
YD,YD 14,SV-1,CRUDE,1000,PA,1,1,294192,0.4169338891440952
YD,YD 14,SV-1,CRUDE,1000,PA,1,2,328452,0.36909283716711927
YD,YD 14,SV-1,CRUDE,1000,SA,1,1,426864,0.29286223043177406
YD,YD 14,SV-1,CRUDE,1000,SA,1,2,444720,0.2750650990925216
YD,YD 14,SV-1,1,0,EC,1,1,25416,-0.06993022904906426
YD,YD 14,SV-1,1,0,EC,1,2,26448,-0.08721586345734549
YD,YD 14,SV-1,1,0,PA,1,1,694991.9999999999,0.04358494238362347
YD,YD 14,SV-1,1,0,PA,1,2,712163.9999999999,0.032984731631714885
YD,YD 14,SV-1,1,0,SA,1,1,688392,0.08531594549836159
YD,YD 14,SV-1,1,0,SA,1,2,673452,0.09484511311229592
YD,YD 14,SV-1,1,15.625,EC,1,1,19272,0.05025018577973983
YD,YD 14,SV-1,1,15.625,EC,1,2,18624,0.06510400980023232
YD,YD 14,SV-1,1,15.625,PA,1,1,558384,0.13863178240293433
YD,YD 14,SV-1,1,15.625,PA,1,2,566136,0.1326439757742611
YD,YD 14,SV-1,1,15.625,SA,1,1,750420.0000000001,0.04784735989342165
YD,YD 14,SV-1,1,15.625,SA,1,2,797052,0.021665104252169227
YD,YD 14,SV-1,1,31.25,EC,1,1,16920,0.10677661406702207
YD,YD 14,SV-1,1,31.25,EC,1,2,15576,0.14272103425805152
YD,YD 14,SV-1,1,31.25,PA,1,1,509400,0.17850580724419612
YD,YD 14,SV-1,1,31.25,PA,1,2,448488,0.23381392056638295
YD,YD 14,SV-1,1,31.25,SA,1,1,830892,0.0036071826111287
YD,YD 14,SV-1,1,31.25,SA,1,2,878520,-0.02059989277802998
YD,YD 14,SV-1,1,62.5,EC,1,1,13199.999999999996,0.21460304156417706
YD,YD 14,SV-1,1,62.5,EC,1,2,12432,0.2406359713131877
YD,YD 14,SV-1,1,62.5,PA,1,1,468756,0.21461790820222587
YD,YD 14,SV-1,1,62.5,PA,1,2,420720,0.26157159006639147
